imei,vehicleName,lat,lng,utc_timestamp,isValid,speed,acc_status,d1_status,heading,altitude,lastIgnitionOnTime,lastIgnitionOffTime,todays_distance,lastNoGpsTime,odometerOffset,odometer,terminalInfo,lastFuelLevel,deviceType,todaysMovingTimeSeconds,todaysWaitingTimeSeconds,idleTimeSeconds,fuelChoice,lastDeviceFuelPercent,capacity,d1_name,d1_On_Seconds,temperature1,temp1Label,temperature2,temp2Label,temperatureUnit,featuresAllowed,agetime,datetime,ingested_at_utc
353742376437570,353742376437570,18.54881,73.9371966,1770369778,1,0,0,0,92,562,1770355282,1770355303,1.99,0,0,1.99,16419,,Teltonika,525,263,14583,0,0,,,0 minutes,0,,0,,Celcius,0,14 minutes ago,2026-02-06 14:52:58,2026-02-06T09:37:04.058343
353742376437570,353742376437570,18.54881,73.9371966,1770369778,1,0,0,0,92,562,1770355282,1770355303,1.99,0,0,1.99,16419,,Teltonika,525,263,14583,0,0,,,0 minutes,0,,0,,Celcius,0,14 minutes ago,2026-02-06 14:52:58,2026-02-06T09:37:07.451276
353742376437570,353742376437570,18.54881,73.9371966,1770369778,1,0,0,0,92,562,1770355282,1770355303,1.99,0,0,1.99,16419,,Teltonika,525,263,14583,0,0,,,0 minutes,0,,0,,Celcius,0,14 minutes ago,2026-02-06 14:52:58,2026-02-06T09:37:12.250864
353742376437570,353742376437570,18.54881,73.9371966,1770369778,1,0,0,0,92,562,1770355282,1770355303,1.99,0,0,1.99,16419,,Teltonika,525,263,14583,0,0,,,0 minutes,0,,0,,Celcius,0,14 minutes ago,2026-02-06 14:52:58,2026-02-06T09:37:15.739736
353742376437570,353742376437570,18.54881,73.9371966,1770369778,1,0,0,0,92,562,1770355282,1770355303,1.99,0,0,1.99,16419,,Teltonika,525,263,14583,0,0,,,0 minutes,0,,0,,Celcius,0,14 minutes ago,2026-02-06 14:52:58,2026-02-06T09:37:19.311036
353742376437570,353742376437570,18.54881,73.9371966,1770369778,1,0,0,0,92,562,1770355282,1770355303,1.99,0,0,1.99,16419,,Teltonika,525,263,14583,0,0,,,0 minutes,0,,0,,Celcius,0,14 minutes ago,2026-02-06 14:52:58,2026-02-06T09:37:23.501831
353742376437570,353742376437570,18.54881,73.9371966,1770369778,1,0,0,0,92,562,1770355282,1770355303,1.99,0,0,1.99,16419,,Teltonika,525,263,14583,0,0,,,0 minutes,0,,0,,Celcius,0,14 minutes ago,2026-02-06 14:52:58,2026-02-06T09:37:26.695502
353742376437570,353742376437570,18.54881,73.9371966,1770369778,1,0,0,0,92,562,1770355282,1770355303,1.99,0,0,1.99,16419,,Teltonika,525,263,14583,0,0,,,0 minutes,0,,0,,Celcius,0,14 minutes ago,2026-02-06 14:52:58,2026-02-06T09:37:30.193346
353742376437570,353742376437570,18.54881,73.9371966,1770369778,1,0,0,0,92,562,1770355282,1770355303,1.99,0,0,1.99,16419,,Teltonika,525,263,14583,0,0,,,0 minutes,0,,0,,Celcius,0,14 minutes ago,2026-02-06 14:52:58,2026-02-06T09:37:33.478165
353742376437570,353742376437570,18.54881,73.9371966,1770369778,1,0,0,0,92,562,1770355282,1770355303,1.99,0,0,1.99,16419,,Teltonika,525,263,14583,0,0,,,0 minutes,0,,0,,Celcius,0,14 minutes ago,2026-02-06 14:52:58,2026-02-06T09:37:37.032231
353742376437570,353742376437570,18.54881,73.9371966,1770369778,1,0,0,0,92,562,1770355282,1770355303,1.99,0,0,1.99,16419,,Teltonika,525,263,14583,0,0,,,0 minutes,0,,0,,Celcius,0,14 minutes ago,2026-02-06 14:52:58,2026-02-06T09:37:40.518483
353742376437570,353742376437570,18.54881,73.9371966,1770369778,1,0,0,0,92,562,1770355282,1770355303,1.99,0,0,1.99,16419,,Teltonika,525,263,14583,0,0,,,0 minutes,0,,0,,Celcius,0,14 minutes ago,2026-02-06 14:52:58,2026-02-06T09:37:43.995953
353742376437570,353742376437570,18.54881,73.9371966,1770369778,1,0,0,0,92,562,1770355282,1770355303,1.99,0,0,1.99,16419,,Teltonika,525,263,14583,0,0,,,0 minutes,0,,0,,Celcius,0,14 minutes ago,2026-02-06 14:52:58,2026-02-06T09:37:47.403766
353742376437570,353742376437570,18.54881,73.9371966,1770369778,1,0,0,0,92,562,1770355282,1770355303,1.99,0,0,1.99,16419,,Teltonika,525,263,14583,0,0,,,0 minutes,0,,0,,Celcius,0,14 minutes ago,2026-02-06 14:52:58,2026-02-06T09:37:50.722265
353742376437570,353742376437570,18.54881,73.9371966,1770369778,1,0,0,0,92,562,1770355282,1770355303,1.99,0,0,1.99,16419,,Teltonika,525,263,14583,0,0,,,0 minutes,0,,0,,Celcius,0,14 minutes ago,2026-02-06 14:52:58,2026-02-06T09:37:54.040331
353742376437570,353742376437570,18.54881,73.9371966,1770369778,1,0,0,0,92,562,1770355282,1770355303,1.99,0,0,1.99,16419,,Teltonika,525,263,14583,0,0,,,0 minutes,0,,0,,Celcius,0,14 minutes ago,2026-02-06 14:52:58,2026-02-06T09:37:57.510712
353742376437570,353742376437570,18.54881,73.9371966,1770369778,1,0,0,0,92,562,1770355282,1770355303,1.99,0,0,1.99,16419,,Teltonika,525,263,14583,0,0,,,0 minutes,0,,0,,Celcius,0,15 minutes ago,2026-02-06 14:52:58,2026-02-06T09:38:01.096099
353742376437570,353742376437570,18.54881,73.9371966,1770369778,1,0,0,0,92,562,1770355282,1770355303,1.99,0,0,1.99,16419,,Teltonika,525,263,14583,0,0,,,0 minutes,0,,0,,Celcius,0,15 minutes ago,2026-02-06 14:52:58,2026-02-06T09:38:04.377482
353742376437570,353742376437570,18.54881,73.9371966,1770369778,1,0,0,0,92,562,1770355282,1770355303,1.99,0,0,1.99,16419,,Teltonika,525,263,14583,0,0,,,0 minutes,0,,0,,Celcius,0,15 minutes ago,2026-02-06 14:52:58,2026-02-06T09:38:07.747181
353742376437570,353742376437570,18.54881,73.9371966,1770369778,1,0,0,0,92,562,1770355282,1770355303,1.99,0,0,1.99,16419,,Teltonika,525,263,14583,0,0,,,0 minutes,0,,0,,Celcius,0,15 minutes ago,2026-02-06 14:52:58,2026-02-06T09:38:11.328586
353742376437570,353742376437570,18.54881,73.9371966,1770369778,1,0,0,0,92,562,1770355282,1770355303,1.99,0,0,1.99,16419,,Teltonika,525,263,14583,0,0,,,0 minutes,0,,0,,Celcius,0,15 minutes ago,2026-02-06 14:52:58,2026-02-06T09:38:14.713890
353742376437570,353742376437570,18.54881,73.9371966,1770369778,1,0,0,0,92,562,1770355282,1770355303,1.99,0,0,1.99,16419,,Teltonika,525,263,14583,0,0,,,0 minutes,0,,0,,Celcius,0,15 minutes ago,2026-02-06 14:52:58,2026-02-06T09:38:18.040125
353742376437570,353742376437570,18.54881,73.9371966,1770369778,1,0,0,0,92,562,1770355282,1770355303,1.99,0,0,1.99,16419,,Teltonika,525,263,14583,0,0,,,0 minutes,0,,0,,Celcius,0,15 minutes ago,2026-02-06 14:52:58,2026-02-06T09:38:21.526022
353742376437570,353742376437570,18.54881,73.9371966,1770369778,1,0,0,0,92,562,1770355282,1770355303,1.99,0,0,1.99,16419,,Teltonika,525,263,14583,0,0,,,0 minutes,0,,0,,Celcius,0,15 minutes ago,2026-02-06 14:52:58,2026-02-06T09:38:24.882127
353742376437570,353742376437570,18.54881,73.9371966,1770369778,1,0,0,0,92,562,1770355282,1770355303,1.99,0,0,1.99,16419,,Teltonika,525,263,14583,0,0,,,0 minutes,0,,0,,Celcius,0,15 minutes ago,2026-02-06 14:52:58,2026-02-06T09:38:28.341928
353742376437570,353742376437570,18.54881,73.9371966,1770369778,1,0,0,0,92,562,1770355282,1770355303,1.99,0,0,1.99,16419,,Teltonika,525,263,14583,0,0,,,0 minutes,0,,0,,Celcius,0,15 minutes ago,2026-02-06 14:52:58,2026-02-06T09:38:31.813982
353742376437570,353742376437570,18.54881,73.9371966,1770369778,1,0,0,0,92,562,1770355282,1770355303,1.99,0,0,1.99,16419,,Teltonika,525,263,14583,0,0,,,0 minutes,0,,0,,Celcius,0,15 minutes ago,2026-02-06 14:52:58,2026-02-06T09:38:35.404777
353742376437570,353742376437570,18.54881,73.9371966,1770369778,1,0,0,0,92,562,1770355282,1770355303,1.99,0,0,1.99,16419,,Teltonika,525,263,14583,0,0,,,0 minutes,0,,0,,Celcius,0,15 minutes ago,2026-02-06 14:52:58,2026-02-06T09:38:38.878477
353742376437570,353742376437570,18.54881,73.9371966,1770369778,1,0,0,0,92,562,1770355282,1770355303,1.99,0,0,1.99,16419,,Teltonika,525,263,14583,0,0,,,0 minutes,0,,0,,Celcius,0,15 minutes ago,2026-02-06 14:52:58,2026-02-06T09:38:42.289513
353742376437570,353742376437570,18.54881,73.9371966,1770369778,1,0,0,0,92,562,1770355282,1770355303,1.99,0,0,1.99,16419,,Teltonika,525,263,14583,0,0,,,0 minutes,0,,0,,Celcius,0,15 minutes ago,2026-02-06 14:52:58,2026-02-06T09:38:45.894508
353742376437570,353742376437570,18.54881,73.9371966,1770369778,1,0,0,0,92,562,1770355282,1770355303,1.99,0,0,1.99,16419,,Teltonika,525,263,14583,0,0,,,0 minutes,0,,0,,Celcius,0,15 minutes ago,2026-02-06 14:52:58,2026-02-06T09:38:49.333754
353742376437570,353742376437570,18.54881,73.9371966,1770369778,1,0,0,0,92,562,1770355282,1770355303,1.99,0,0,1.99,16419,,Teltonika,525,263,14583,0,0,,,0 minutes,0,,0,,Celcius,0,15 minutes ago,2026-02-06 14:52:58,2026-02-06T09:38:52.603950
353742376437570,353742376437570,18.54881,73.9371966,1770369778,1,0,0,0,92,562,1770355282,1770355303,1.99,0,0,1.99,16419,,Teltonika,525,263,14583,0,0,,,0 minutes,0,,0,,Celcius,0,15 minutes ago,2026-02-06 14:52:58,2026-02-06T09:38:56.082336
353742376437570,353742376437570,18.54881,73.9371966,1770369778,1,0,0,0,92,562,1770355282,1770355303,1.99,0,0,1.99,16419,,Teltonika,525,263,14583,0,0,,,0 minutes,0,,0,,Celcius,0,16 minutes ago,2026-02-06 14:52:58,2026-02-06T09:38:59.332910
353742376437570,353742376437570,18.54881,73.9371966,1770369778,1,0,0,0,92,562,1770355282,1770355303,1.99,0,0,1.99,16419,,Teltonika,525,263,14583,0,0,,,0 minutes,0,,0,,Celcius,0,16 minutes ago,2026-02-06 14:52:58,2026-02-06T09:39:02.569375
353742376437570,353742376437570,18.54881,73.9371966,1770369778,1,0,0,0,92,562,1770355282,1770355303,1.99,0,0,1.99,16419,,Teltonika,525,263,14583,0,0,,,0 minutes,0,,0,,Celcius,0,16 minutes ago,2026-02-06 14:52:58,2026-02-06T09:39:06.224195
353742376437570,353742376437570,18.54881,73.9371966,1770369778,1,0,0,0,92,562,1770355282,1770355303,1.99,0,0,1.99,16419,,Teltonika,525,263,14583,0,0,,,0 minutes,0,,0,,Celcius,0,16 minutes ago,2026-02-06 14:52:58,2026-02-06T09:39:09.717392
353742376437570,353742376437570,18.54881,73.9371966,1770369778,1,0,0,0,92,562,1770355282,1770355303,1.99,0,0,1.99,16419,,Teltonika,525,263,14583,0,0,,,0 minutes,0,,0,,Celcius,0,16 minutes ago,2026-02-06 14:52:58,2026-02-06T09:39:13.085708
353742376437570,353742376437570,18.54881,73.9371966,1770369778,1,0,0,0,92,562,1770355282,1770355303,1.99,0,0,1.99,16419,,Teltonika,525,263,14583,0,0,,,0 minutes,0,,0,,Celcius,0,16 minutes ago,2026-02-06 14:52:58,2026-02-06T09:39:16.583112
353742376437570,353742376437570,18.54881,73.9371966,1770369778,1,0,0,0,92,562,1770355282,1770355303,1.99,0,0,1.99,16419,,Teltonika,525,263,14583,0,0,,,0 minutes,0,,0,,Celcius,0,16 minutes ago,2026-02-06 14:52:58,2026-02-06T09:39:20.067084
353742376437570,353742376437570,18.54881,73.9371966,1770369778,1,0,0,0,92,562,1770355282,1770355303,1.99,0,0,1.99,16419,,Teltonika,525,263,14583,0,0,,,0 minutes,0,,0,,Celcius,0,16 minutes ago,2026-02-06 14:52:58,2026-02-06T09:39:23.343580
353742376437570,353742376437570,18.54881,73.9371966,1770369778,1,0,0,0,92,562,1770355282,1770355303,1.99,0,0,1.99,16419,,Teltonika,525,263,14583,0,0,,,0 minutes,0,,0,,Celcius,0,16 minutes ago,2026-02-06 14:52:58,2026-02-06T09:39:27.053547
353742376437570,353742376437570,18.54881,73.9371966,1770369778,1,0,0,0,92,562,1770355282,1770355303,1.99,0,0,1.99,16419,,Teltonika,525,263,14583,0,0,,,0 minutes,0,,0,,Celcius,0,16 minutes ago,2026-02-06 14:52:58,2026-02-06T09:39:30.491775
353742376437570,353742376437570,18.54881,73.9371966,1770369778,1,0,0,0,92,562,1770355282,1770355303,1.99,0,0,1.99,16419,,Teltonika,525,263,14583,0,0,,,0 minutes,0,,0,,Celcius,0,16 minutes ago,2026-02-06 14:52:58,2026-02-06T09:39:33.976773
353742376437570,353742376437570,18.54881,73.9371966,1770369778,1,0,0,0,92,562,1770355282,1770355303,1.99,0,0,1.99,16419,,Teltonika,525,263,14583,0,0,,,0 minutes,0,,0,,Celcius,0,16 minutes ago,2026-02-06 14:52:58,2026-02-06T09:39:37.352728
353742376437570,353742376437570,18.54881,73.9371966,1770369778,1,0,0,0,92,562,1770355282,1770355303,1.99,0,0,1.99,16419,,Teltonika,525,263,14583,0,0,,,0 minutes,0,,0,,Celcius,0,16 minutes ago,2026-02-06 14:52:58,2026-02-06T09:39:40.837786
353742376437570,353742376437570,18.54881,73.9371966,1770369778,1,0,0,0,92,562,1770355282,1770355303,1.99,0,0,1.99,16419,,Teltonika,525,263,14583,0,0,,,0 minutes,0,,0,,Celcius,0,16 minutes ago,2026-02-06 14:52:58,2026-02-06T09:39:44.212388
353742376437570,353742376437570,18.54881,73.9371966,1770369778,1,0,0,0,92,562,1770355282,1770355303,1.99,0,0,1.99,16419,,Teltonika,525,263,14583,0,0,,,0 minutes,0,,0,,Celcius,0,16 minutes ago,2026-02-06 14:52:58,2026-02-06T09:39:47.515734
353742376437570,353742376437570,18.54881,73.9371966,1770369778,1,0,0,0,92,562,1770355282,1770355303,1.99,0,0,1.99,16419,,Teltonika,525,263,14583,0,0,,,0 minutes,0,,0,,Celcius,0,16 minutes ago,2026-02-06 14:52:58,2026-02-06T09:39:50.983086
353742376437570,353742376437570,18.54881,73.9371966,1770369778,1,0,0,0,92,562,1770355282,1770355303,1.99,0,0,1.99,16419,,Teltonika,525,263,14583,0,0,,,0 minutes,0,,0,,Celcius,0,16 minutes ago,2026-02-06 14:52:58,2026-02-06T09:39:54.637618
353742376437570,353742376437570,18.54881,73.9371966,1770369778,1,0,0,0,92,562,1770355282,1770355303,1.99,0,0,1.99,16419,,Teltonika,525,263,14583,0,0,,,0 minutes,0,,0,,Celcius,0,17 minutes ago,2026-02-06 14:52:58,2026-02-06T09:39:58.046243
353742376437570,353742376437570,18.54881,73.9371966,1770369778,1,0,0,0,92,562,1770355282,1770355303,1.99,0,0,1.99,16419,,Teltonika,525,263,14583,0,0,,,0 minutes,0,,0,,Celcius,0,17 minutes ago,2026-02-06 14:52:58,2026-02-06T09:40:01.567359
353742376437570,353742376437570,18.54881,73.9371966,1770369778,1,0,0,0,92,562,1770355282,1770355303,1.99,0,0,1.99,16419,,Teltonika,525,263,14583,0,0,,,0 minutes,0,,0,,Celcius,0,17 minutes ago,2026-02-06 14:52:58,2026-02-06T09:40:05.416156
353742376437570,353742376437570,18.54881,73.9371966,1770369778,1,0,0,0,92,562,1770355282,1770355303,1.99,0,0,1.99,16419,,Teltonika,525,263,14583,0,0,,,0 minutes,0,,0,,Celcius,0,17 minutes ago,2026-02-06 14:52:58,2026-02-06T09:40:08.899054
353742376437570,353742376437570,18.54881,73.9371966,1770369778,1,0,0,0,92,562,1770355282,1770355303,1.99,0,0,1.99,16419,,Teltonika,525,263,14583,0,0,,,0 minutes,0,,0,,Celcius,0,17 minutes ago,2026-02-06 14:52:58,2026-02-06T09:40:12.271953
353742376437570,353742376437570,18.54881,73.9371966,1770369778,1,0,0,0,92,562,1770355282,1770355303,1.99,0,0,1.99,16419,,Teltonika,525,263,14583,0,0,,,0 minutes,0,,0,,Celcius,0,17 minutes ago,2026-02-06 14:52:58,2026-02-06T09:40:15.757554
353742376437570,353742376437570,18.54881,73.9371966,1770369778,1,0,0,0,92,562,1770355282,1770355303,1.99,0,0,1.99,16419,,Teltonika,525,263,14583,0,0,,,0 minutes,0,,0,,Celcius,0,17 minutes ago,2026-02-06 14:52:58,2026-02-06T09:40:19.313123
353742376437570,353742376437570,18.54881,73.9371966,1770369778,1,0,0,0,92,562,1770355282,1770355303,1.99,0,0,1.99,16419,,Teltonika,525,263,14583,0,0,,,0 minutes,0,,0,,Celcius,0,17 minutes ago,2026-02-06 14:52:58,2026-02-06T09:40:22.721494
353742376437570,353742376437570,18.54881,73.9371966,1770369778,1,0,0,0,92,562,1770355282,1770355303,1.99,0,0,1.99,16419,,Teltonika,525,263,14583,0,0,,,0 minutes,0,,0,,Celcius,0,17 minutes ago,2026-02-06 14:52:58,2026-02-06T09:40:26.097864
353742376437570,353742376437570,18.54881,73.9371966,1770369778,1,0,0,0,92,562,1770355282,1770355303,1.99,0,0,1.99,16419,,Teltonika,525,263,14583,0,0,,,0 minutes,0,,0,,Celcius,0,17 minutes ago,2026-02-06 14:52:58,2026-02-06T09:40:29.507440
353742376437570,353742376437570,18.54881,73.9371966,1770369778,1,0,0,0,92,562,1770355282,1770355303,1.99,0,0,1.99,16419,,Teltonika,525,263,14583,0,0,,,0 minutes,0,,0,,Celcius,0,17 minutes ago,2026-02-06 14:52:58,2026-02-06T09:40:33.154761
353742376437570,353742376437570,18.54881,73.9371966,1770369778,1,0,0,0,92,562,1770355282,1770355303,1.99,0,0,1.99,16419,,Teltonika,525,263,14583,0,0,,,0 minutes,0,,0,,Celcius,0,17 minutes ago,2026-02-06 14:52:58,2026-02-06T09:40:36.935181
353742376437570,353742376437570,18.54881,73.9371966,1770369778,1,0,0,0,92,562,1770355282,1770355303,1.99,0,0,1.99,16419,,Teltonika,525,263,14583,0,0,,,0 minutes,0,,0,,Celcius,0,17 minutes ago,2026-02-06 14:52:58,2026-02-06T09:40:40.503018
353742376437570,353742376437570,18.54881,73.9371966,1770369778,1,0,0,0,92,562,1770355282,1770355303,1.99,0,0,1.99,16419,,Teltonika,525,263,14583,0,0,,,0 minutes,0,,0,,Celcius,0,17 minutes ago,2026-02-06 14:52:58,2026-02-06T09:40:44.009473
353742376437570,353742376437570,18.54881,73.9371966,1770369778,1,0,0,0,92,562,1770355282,1770355303,1.99,0,0,1.99,16419,,Teltonika,525,263,14583,0,0,,,0 minutes,0,,0,,Celcius,0,17 minutes ago,2026-02-06 14:52:58,2026-02-06T09:40:47.340881
353742376437570,353742376437570,18.54881,73.9371966,1770369778,1,0,0,0,92,562,1770355282,1770355303,1.99,0,0,1.99,16419,,Teltonika,525,263,14583,0,0,,,0 minutes,0,,0,,Celcius,0,17 minutes ago,2026-02-06 14:52:58,2026-02-06T09:40:50.788666
353742376437570,353742376437570,18.54881,73.9371966,1770369778,1,0,0,0,92,562,1770355282,1770355303,1.99,0,0,1.99,16419,,Teltonika,525,263,14583,0,0,,,0 minutes,0,,0,,Celcius,0,17 minutes ago,2026-02-06 14:52:58,2026-02-06T09:40:54.057151
